timestamp,event_id,shipment_id,decision,outcome_score
2025-12-26T10:32:46.649590,news_1766725362881,SHP_3956,CRITICAL: REROUTE,0.0
2025-12-26T10:33:05.102541,news_1766725382202,SHP_4217,INFO,0.0
2025-12-26T10:33:05.102541,news_1766725382202,SHP_3956,INFO,0.0
2025-12-26T10:33:13.403819,news_1766725391232,SHP_4566,WARNING: ALERT,0.0
2025-12-26T10:33:49.912678,news_1766725427706,SHP_4566,WARNING: ALERT,0.0
2025-12-26T10:33:57.227714,news_1766725435007,SHP_4566,CRITICAL: REROUTE,0.0
2025-12-26T10:34:06.176876,news_1766725444356,SHP_4566,INFO,0.0
2025-12-26T10:34:14.540963,news_1766725451631,SHP_7086,INFO,0.0
2025-12-26T10:34:14.540963,news_1766725451631,SHP_3716,INFO,0.0
2025-12-26T10:34:25.328490,news_1766725462249,SHP_4217,INFO,0.0
2025-12-26T10:34:25.328490,news_1766725462249,SHP_3956,INFO,0.0
2025-12-26T10:34:42.746553,news_1766725479087,SHP_4217,WARNING: ALERT,0.0
2025-12-26T10:34:42.746553,news_1766725479087,SHP_3956,WARNING: ALERT,0.0
2025-12-26T10:34:54.047696,news_1766725490581,SHP_4217,WARNING: ALERT,0.0
2025-12-26T10:34:54.047696,news_1766725490581,SHP_3956,WARNING: ALERT,0.0
2025-12-26T10:38:27.182572,news_1766725705091,SHP_7540,CRITICAL: REROUTE,0.0
2025-12-26T10:38:51.490318,news_1766725729624,SHP_7540,INFO,0.0
2025-12-26T10:39:07.159442,news_1766725745321,SHP_7540,INFO,0.0
2025-12-26T10:39:17.082780,news_1766725753736,SHP_3239,CRITICAL: REROUTE,0.0
2025-12-26T10:39:17.082780,news_1766725753736,SHP_7728,CRITICAL: REROUTE,0.0
2025-12-26T10:39:31.951098,news_1766725768528,SHP_3239,INFO,0.0
2025-12-26T10:39:31.951098,news_1766725768528,SHP_7728,INFO,0.0
2025-12-26T10:39:49.021374,news_1766725785576,SHP_3239,WARNING: ALERT,0.0
2025-12-26T10:39:49.021374,news_1766725785576,SHP_7728,WARNING: ALERT,0.0
2025-12-26T10:39:56.184386,news_1766725794282,SHP_7540,INFO,0.0
2025-12-26T10:40:11.843257,news_1766725808314,SHP_3239,CRITICAL: REROUTE,0.0
2025-12-26T10:40:11.843257,news_1766725808314,SHP_7728,CRITICAL: REROUTE,0.0
2025-12-26T10:40:26.083336,news_1766725823895,SHP_8321,WARNING: ALERT,0.0
2025-12-26T10:40:40.941984,news_1766725838979,SHP_7540,INFO,0.0
2025-12-26T10:40:57.644585,news_1766725854308,SHP_3239,CRITICAL: REROUTE,0.0
2025-12-26T10:40:57.644585,news_1766725854308,SHP_7728,CRITICAL: REROUTE,0.0
2025-12-26T10:41:05.511020,news_1766725863661,SHP_8321,INFO,0.0
2025-12-26T10:41:14.347389,news_1766725872202,SHP_7540,WARNING: ALERT,0.0
2025-12-26T10:41:31.040350,news_1766725888007,SHP_3239,INFO,0.0
2025-12-26T10:41:31.040350,news_1766725888007,SHP_7728,INFO,0.0
2025-12-26T10:41:40.631800,news_1766725898501,SHP_8321,CRITICAL: REROUTE,0.0
2025-12-26T10:42:23.699111,news_1766725941575,SHP_7540,WARNING: ALERT,0.0
2025-12-26T10:42:31.991523,news_1766725949834,SHP_7540,WARNING: ALERT,0.0
2025-12-26T10:42:47.009539,news_1766725965192,SHP_7540,INFO,0.0
2025-12-26T10:42:54.972920,news_1766725972819,SHP_7540,CRITICAL: REROUTE,0.0
2025-12-26T10:43:04.789282,news_1766725981891,SHP_3239,INFO,0.0
2025-12-26T10:43:04.789282,news_1766725981891,SHP_7728,INFO,0.0
2025-12-26T10:43:14.095908,news_1766725992362,SHP_7540,INFO,0.0
2025-12-26T10:43:39.853048,news_1766726017058,SHP_3239,INFO,0.0
2025-12-26T10:43:39.853048,news_1766726017058,SHP_7728,INFO,0.0
2025-12-26T10:43:50.065761,news_1766726026584,SHP_3239,CRITICAL: REROUTE,0.0
2025-12-26T10:43:50.065761,news_1766726026584,SHP_7728,CRITICAL: REROUTE,0.0
2025-12-26T10:44:04.925547,news_1766726041505,SHP_3239,WARNING: ALERT,0.0
2025-12-26T10:44:04.925547,news_1766726041505,SHP_7728,WARNING: ALERT,0.0
2025-12-26T10:44:13.409837,news_1766726051557,SHP_7540,INFO,0.0
2025-12-26T10:44:33.174462,news_1766726070780,SHP_8321,WARNING: ALERT,0.0
2025-12-26T10:54:07.600994,news_1766726644810,SHP_4376,INFO,0.0
2025-12-26T10:54:07.600994,news_1766726644810,SHP_6067,INFO,0.0
2025-12-26T10:54:22.697096,news_1766726660924,SHP_1739,INFO,0.0
2025-12-26T11:10:01.134724,news_1766727599044,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:10:08.462747,news_1766727606396,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:10:16.964946,news_1766727613566,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:10:16.964946,news_1766727613566,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:10:32.427406,news_1766727630478,SHP_3102,INFO,0.0
2025-12-26T11:10:39.901653,news_1766727637930,SHP_6747,INFO,0.0
2025-12-26T11:10:48.199120,news_1766727645267,SHP_7719,INFO,0.0
2025-12-26T11:10:48.199120,news_1766727645267,SHP_2531,INFO,0.0
2025-12-26T11:10:58.433033,news_1766727654948,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:10:58.433033,news_1766727654948,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:11:06.811286,news_1766727664668,SHP_3102,INFO,0.0
2025-12-26T11:11:16.768672,news_1766727674787,SHP_3102,INFO,0.0
2025-12-26T11:11:34.455589,news_1766727690993,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:11:34.455589,news_1766727690993,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:11:45.826541,news_1766727702423,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:11:45.826541,news_1766727702423,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:11:55.953512,news_1766727712501,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:11:55.953512,news_1766727712501,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:12:06.834241,news_1766727723353,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:12:06.834241,news_1766727723353,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:12:19.908439,news_1766727738089,SHP_3102,INFO,0.0
2025-12-26T11:12:29.837042,news_1766727747055,SHP_7719,INFO,0.0
2025-12-26T11:12:29.837042,news_1766727747055,SHP_2531,INFO,0.0
2025-12-26T11:12:39.464899,news_1766727757643,SHP_3102,INFO,0.0
2025-12-26T11:12:47.567314,news_1766727765494,SHP_6747,INFO,0.0
2025-12-26T11:12:54.500760,news_1766727772690,SHP_3102,INFO,0.0
2025-12-26T11:13:10.564124,news_1766727788685,SHP_6747,INFO,0.0
2025-12-26T11:13:19.432020,news_1766727796719,SHP_7719,INFO,0.0
2025-12-26T11:13:19.432020,news_1766727796719,SHP_2531,INFO,0.0
2025-12-26T11:13:39.558548,news_1766727817656,SHP_6747,INFO,0.0
2025-12-26T11:13:47.611537,news_1766727825737,SHP_3102,INFO,0.0
2025-12-26T11:14:09.612597,news_1766727846471,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:14:18.559339,news_1766727856769,SHP_6747,INFO,0.0
2025-12-26T11:14:27.941798,news_1766727865832,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:14:37.596635,news_1766727875344,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:14:45.124879,news_1766727883054,SHP_6747,CRITICAL: REROUTE,0.0
2025-12-26T11:14:54.514195,news_1766727892626,SHP_3102,INFO,0.0
2025-12-26T11:15:03.894614,news_1766727901860,SHP_3102,INFO,0.0
2025-12-26T11:15:14.504401,news_1766727911376,SHP_7719,INFO,0.0
2025-12-26T11:15:14.504401,news_1766727911376,SHP_2531,INFO,0.0
2025-12-26T11:15:24.387656,news_1766727922154,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:15:39.693569,news_1766727937869,SHP_3102,INFO,0.0
2025-12-26T11:16:13.371668,news_1766727970574,SHP_7719,INFO,0.0
2025-12-26T11:16:13.371668,news_1766727970574,SHP_2531,INFO,0.0
2025-12-26T11:16:22.975366,news_1766727979564,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:16:22.975366,news_1766727979564,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:16:32.902144,news_1766727990003,SHP_7719,INFO,0.0
2025-12-26T11:16:32.902144,news_1766727990003,SHP_2531,INFO,0.0
2025-12-26T11:16:58.758095,news_1766728015448,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:16:58.758095,news_1766728015448,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:17:07.190239,news_1766728025359,SHP_6747,INFO,0.0
2025-12-26T11:17:30.959438,news_1766728047648,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:17:30.959438,news_1766728047648,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:17:39.322856,news_1766728057239,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:17:46.384166,news_1766728064569,SHP_6747,INFO,0.0
2025-12-26T11:17:53.665473,news_1766728071907,SHP_3102,INFO,0.0
2025-12-26T11:18:15.029298,news_1766728093073,SHP_6747,INFO,0.0
2025-12-26T11:18:23.551301,news_1766728101846,SHP_6747,INFO,0.0
2025-12-26T11:18:30.776978,news_1766728108835,SHP_6747,INFO,0.0
2025-12-26T11:18:53.792204,news_1766728131611,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:19:01.863456,news_1766728139818,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:19:17.971391,news_1766728155854,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:19:34.426022,news_1766728171547,SHP_7719,INFO,0.0
2025-12-26T11:19:34.426022,news_1766728171547,SHP_2531,INFO,0.0
2025-12-26T11:19:49.443606,news_1766728187534,SHP_3102,INFO,0.0
2025-12-26T11:20:04.669302,news_1766728202959,SHP_3102,INFO,0.0
2025-12-26T11:20:13.643153,news_1766728211354,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:20:21.577337,news_1766728219643,SHP_6747,INFO,0.0
2025-12-26T11:20:29.660395,news_1766728227650,SHP_3102,INFO,0.0
2025-12-26T11:20:38.592620,news_1766728236062,SHP_3102,INFO,0.0
2025-12-26T11:20:49.607145,news_1766728246344,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:20:49.607145,news_1766728246344,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:20:58.638329,news_1766728256829,SHP_3102,INFO,0.0
2025-12-26T11:21:25.420953,news_1766728282088,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:21:25.420953,news_1766728282088,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:21:34.203802,news_1766728290704,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:21:34.203802,news_1766728290704,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:21:42.142101,news_1766728299437,SHP_7719,INFO,0.0
2025-12-26T11:21:42.142101,news_1766728299437,SHP_2531,INFO,0.0
2025-12-26T11:21:49.525134,news_1766728307507,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:21:57.702583,news_1766728315582,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:22:13.208530,news_1766728329886,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:22:13.208530,news_1766728329886,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:22:21.367116,news_1766728339238,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:22:31.865684,news_1766728349038,SHP_7719,INFO,0.0
2025-12-26T11:22:31.865684,news_1766728349038,SHP_2531,INFO,0.0
2025-12-26T11:22:40.317920,news_1766728358180,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:22:48.824101,news_1766728366856,SHP_3102,INFO,0.0
2025-12-26T11:23:06.412419,news_1766728384667,SHP_3102,INFO,0.0
2025-12-26T11:23:14.130566,news_1766728392311,SHP_6747,INFO,0.0
2025-12-26T11:23:27.454129,news_1766728405448,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:23:36.056793,news_1766728414007,SHP_3102,INFO,0.0
2025-12-26T11:23:44.340852,news_1766728422580,SHP_3102,INFO,0.0
2025-12-26T11:23:54.460195,news_1766728431099,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:23:54.460195,news_1766728431099,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:24:16.920567,news_1766728455004,SHP_3102,INFO,0.0
2025-12-26T11:24:31.382560,news_1766728468030,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:24:31.382560,news_1766728468030,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:24:41.176429,news_1766728479037,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:24:48.712339,news_1766728486602,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:24:58.972112,news_1766728495587,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:24:58.972112,news_1766728495587,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:25:08.723957,news_1766728505691,SHP_7719,INFO,0.0
2025-12-26T11:25:08.723957,news_1766728505691,SHP_2531,INFO,0.0
2025-12-26T11:25:24.966127,news_1766728523084,SHP_3102,INFO,0.0
2025-12-26T11:25:32.854123,news_1766728530837,SHP_3102,WARNING: ALERT,0.0
2025-12-26T11:25:42.129236,news_1766728538862,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:25:42.129236,news_1766728538862,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:25:58.519745,news_1766728556301,SHP_6747,CRITICAL: REROUTE,0.0
2025-12-26T11:26:06.089167,news_1766728564305,SHP_3102,INFO,0.0
2025-12-26T11:26:14.351732,news_1766728572508,SHP_6747,INFO,0.0
2025-12-26T11:26:40.077258,news_1766728598295,SHP_3102,INFO,0.0
2025-12-26T11:26:55.305524,news_1766728613272,SHP_3102,CRITICAL: REROUTE,0.0
2025-12-26T11:27:04.420153,news_1766728622408,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:27:13.583436,news_1766728629999,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:27:13.583436,news_1766728629999,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:27:21.854295,news_1766728640095,SHP_6747,INFO,0.0
2025-12-26T11:27:31.623531,news_1766728649846,SHP_6747,INFO,0.0
2025-12-26T11:27:40.560811,news_1766728658766,SHP_3102,INFO,0.0
2025-12-26T11:27:50.199825,news_1766728668380,SHP_6747,INFO,0.0
2025-12-26T11:27:58.814702,news_1766728676631,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:28:17.138818,news_1766728694241,SHP_7719,INFO,0.0
2025-12-26T11:28:17.138818,news_1766728694241,SHP_2531,INFO,0.0
2025-12-26T11:28:25.305518,news_1766728703566,SHP_3102,INFO,0.0
2025-12-26T11:28:38.873032,news_1766728716614,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:28:47.418478,news_1766728724005,SHP_7719,CRITICAL: REROUTE,0.0
2025-12-26T11:28:47.418478,news_1766728724005,SHP_2531,CRITICAL: REROUTE,0.0
2025-12-26T11:29:04.143233,news_1766728742107,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:29:15.737959,news_1766728752085,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:29:15.737959,news_1766728752085,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:29:30.861405,news_1766728769055,SHP_6747,INFO,0.0
2025-12-26T11:29:40.783945,news_1766728777349,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:29:40.783945,news_1766728777349,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:30:03.785470,news_1766728801990,SHP_6747,INFO,0.0
2025-12-26T11:30:11.629978,news_1766728809377,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:30:19.640040,news_1766728816910,SHP_7719,INFO,0.0
2025-12-26T11:30:19.640040,news_1766728816910,SHP_2531,INFO,0.0
2025-12-26T11:30:34.600460,news_1766728831706,SHP_7719,INFO,0.0
2025-12-26T11:30:34.600460,news_1766728831706,SHP_2531,INFO,0.0
2025-12-26T11:30:44.476819,news_1766728842428,SHP_6747,CRITICAL: REROUTE,0.0
2025-12-26T11:30:51.641940,news_1766728849778,SHP_3102,INFO,0.0
2025-12-26T11:31:33.049251,news_1766728890210,SHP_7719,INFO,0.0
2025-12-26T11:31:33.049251,news_1766728890210,SHP_2531,INFO,0.0
2025-12-26T11:31:41.872095,news_1766728899783,SHP_6747,WARNING: ALERT,0.0
2025-12-26T11:31:57.295153,news_1766728915307,SHP_3102,INFO,0.0
2025-12-26T11:32:05.823607,news_1766728924046,SHP_6747,INFO,0.0
2025-12-26T11:32:15.273387,news_1766728932576,SHP_7719,INFO,0.0
2025-12-26T11:32:15.273387,news_1766728932576,SHP_2531,INFO,0.0
2025-12-26T11:32:25.442369,news_1766728942672,SHP_7719,INFO,0.0
2025-12-26T11:32:25.442369,news_1766728942672,SHP_2531,INFO,0.0
2025-12-26T11:32:49.557701,news_1766728966327,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:32:49.557701,news_1766728966327,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:32:58.552353,news_1766728975236,SHP_7719,WARNING: ALERT,0.0
2025-12-26T11:32:58.552353,news_1766728975236,SHP_2531,WARNING: ALERT,0.0
2025-12-26T11:33:38.008562,news_1766729016211,SHP_7102,INFO,0.0
2025-12-26T11:34:00.594228,news_1766729038815,SHP_7102,INFO,0.0
2025-12-26T11:34:08.552606,news_1766729046392,SHP_5193,CRITICAL: REROUTE,0.0
2025-12-26T11:34:19.206851,news_1766729055884,SHP_9551,CRITICAL: REROUTE,0.0
2025-12-26T11:34:19.206851,news_1766729055884,SHP_7774,CRITICAL: REROUTE,0.0
2025-12-26T11:34:28.645738,news_1766729066908,SHP_5193,INFO,0.0
2025-12-26T11:34:37.852180,news_1766729076046,SHP_7102,INFO,0.0
2025-12-26T11:34:53.553541,news_1766729090781,SHP_9551,INFO,0.0
2025-12-26T11:34:53.553541,news_1766729090781,SHP_7774,INFO,0.0
2025-12-26T11:35:01.715491,news_1766729099918,SHP_7102,INFO,0.0
2025-12-26T11:35:18.338982,news_1766729115608,SHP_9551,INFO,0.0
2025-12-26T11:35:18.338982,news_1766729115608,SHP_7774,INFO,0.0
2025-12-26T11:35:27.958135,news_1766729125791,SHP_5193,WARNING: ALERT,0.0
2025-12-26T11:35:43.861803,news_1766729140410,SHP_9551,WARNING: ALERT,0.0
2025-12-26T11:35:43.861803,news_1766729140410,SHP_7774,WARNING: ALERT,0.0
2025-12-26T11:35:52.802400,news_1766729150798,SHP_5193,WARNING: ALERT,0.0
2025-12-26T11:35:59.887692,news_1766729158078,SHP_5193,INFO,0.0
2025-12-26T11:36:15.871875,news_1766729174125,SHP_7102,INFO,0.0
2025-12-26T11:36:25.119116,news_1766729183346,SHP_5193,INFO,0.0
2025-12-26T11:36:32.388576,news_1766729190356,SHP_7102,WARNING: ALERT,0.0
2025-12-26T11:36:50.659695,news_1766729207702,SHP_9551,INFO,0.0
2025-12-26T11:36:50.659695,news_1766729207702,SHP_7774,INFO,0.0
2025-12-26T11:37:00.543171,news_1766729217713,SHP_9551,INFO,0.0
2025-12-26T11:37:00.543171,news_1766729217713,SHP_7774,INFO,0.0
2025-12-26T11:37:09.707008,news_1766729228001,SHP_7102,INFO,0.0
2025-12-26T11:37:17.444832,news_1766729235606,SHP_5193,INFO,0.0
2025-12-26T11:37:26.433303,news_1766729244415,SHP_5193,CRITICAL: REROUTE,0.0
2025-12-26T11:37:35.429977,news_1766729253669,SHP_7102,INFO,0.0
2025-12-26T11:37:44.714685,news_1766729262419,SHP_5193,WARNING: ALERT,0.0
2025-12-26T11:37:53.609426,news_1766729270687,SHP_9551,INFO,0.0
2025-12-26T11:37:53.609426,news_1766729270687,SHP_7774,INFO,0.0
2025-12-26T12:26:23.612436,gdelt_1766732180_1,SHP_9796,WARNING: ALERT,0.0
2025-12-26T12:26:23.612436,gdelt_1766732180_1,SHP_4138,INFO,0.0
2025-12-26T12:26:29.961285,gdelt_1766732186_2,SHP_2761,CRITICAL: REROUTE,0.0
2025-12-26T12:26:29.961285,gdelt_1766732186_2,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:26:36.405301,gdelt_1766732192_3,SHP_9796,WARNING: ALERT,0.0
2025-12-26T12:26:36.405301,gdelt_1766732192_3,SHP_2761,CRITICAL: REROUTE,0.0
2025-12-26T12:26:42.694603,gdelt_1766732199_4,SHP_8978,CRITICAL: REROUTE,0.0
2025-12-26T12:26:42.694603,gdelt_1766732199_4,SHP_2761,CRITICAL: REROUTE,0.0
2025-12-26T12:26:49.098521,gdelt_1766732205_5,SHP_4138,WARNING: ALERT,0.0
2025-12-26T12:26:49.098521,gdelt_1766732205_5,SHP_8978,INFO,0.0
2025-12-26T12:27:55.569714,gdelt_1766732272_6,SHP_4138,INFO,0.0
2025-12-26T12:27:55.569714,gdelt_1766732272_6,SHP_6779,WARNING: ALERT,0.0
2025-12-26T12:28:02.157774,gdelt_1766732278_7,SHP_8978,CRITICAL: REROUTE,0.0
2025-12-26T12:28:02.157774,gdelt_1766732278_7,SHP_6779,WARNING: ALERT,0.0
2025-12-26T12:28:08.952613,gdelt_1766732285_8,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:28:08.952613,gdelt_1766732285_8,SHP_9796,CRITICAL: REROUTE,0.0
2025-12-26T12:28:15.523669,gdelt_1766732291_9,SHP_2761,WARNING: ALERT,0.0
2025-12-26T12:28:15.523669,gdelt_1766732291_9,SHP_8978,WARNING: ALERT,0.0
2025-12-26T12:28:21.600432,gdelt_1766732298_10,SHP_9796,INFO,0.0
2025-12-26T12:28:21.600432,gdelt_1766732298_10,SHP_4138,WARNING: ALERT,0.0
2025-12-26T12:29:28.338934,gdelt_1766732365_11,SHP_9796,WARNING: ALERT,0.0
2025-12-26T12:29:28.338934,gdelt_1766732365_11,SHP_4138,WARNING: ALERT,0.0
2025-12-26T12:29:34.718390,gdelt_1766732371_12,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:29:34.718390,gdelt_1766732371_12,SHP_2761,CRITICAL: REROUTE,0.0
2025-12-26T12:29:41.473964,gdelt_1766732377_13,SHP_9796,CRITICAL: REROUTE,0.0
2025-12-26T12:29:41.473964,gdelt_1766732377_13,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:29:47.968671,gdelt_1766732384_14,SHP_6779,CRITICAL: REROUTE,0.0
2025-12-26T12:29:47.968671,gdelt_1766732384_14,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:29:54.191518,gdelt_1766732390_15,SHP_6779,WARNING: ALERT,0.0
2025-12-26T12:29:54.191518,gdelt_1766732390_15,SHP_2761,INFO,0.0
2025-12-26T12:31:01.176300,gdelt_1766732457_16,SHP_4138,INFO,0.0
2025-12-26T12:31:01.176300,gdelt_1766732457_16,SHP_2761,WARNING: ALERT,0.0
2025-12-26T12:31:07.576230,gdelt_1766732464_17,SHP_9796,CRITICAL: REROUTE,0.0
2025-12-26T12:31:07.576230,gdelt_1766732464_17,SHP_8978,CRITICAL: REROUTE,0.0
2025-12-26T12:31:14.083930,gdelt_1766732470_18,SHP_9796,CRITICAL: REROUTE,0.0
2025-12-26T12:31:14.083930,gdelt_1766732470_18,SHP_8978,WARNING: ALERT,0.0
2025-12-26T12:31:20.487962,gdelt_1766732477_19,SHP_4138,CRITICAL: REROUTE,0.0
2025-12-26T12:31:20.487962,gdelt_1766732477_19,SHP_6779,WARNING: ALERT,0.0
2025-12-26T12:31:26.350132,gdelt_1766732483_20,SHP_8978,INFO,0.0
2025-12-26T12:31:26.350132,gdelt_1766732483_20,SHP_6779,INFO,0.0
2025-12-26T12:32:10.227684,gdelt_1766732526_1,SHP_3098,INFO,0.0
